"","x"
"2669","https://www.icpsr.umich.edu/web/ICPSR/studies/24005"
"2670","https://www.icpsr.umich.edu/web/ICPSR/studies/24004"
"2671","https://www.icpsr.umich.edu/web/ICPSR/studies/24003"
"2672","https://www.icpsr.umich.edu/web/ICPSR/studies/24002"
"2673","https://www.icpsr.umich.edu/web/ICPSR/studies/24001"
"2674","https://www.icpsr.umich.edu/web/ICPSR/studies/24000"
"2675","https://www.icpsr.umich.edu/web/ICPSR/studies/23769"
"2676","https://www.icpsr.umich.edu/web/ICPSR/studies/23768"
"2677","https://www.icpsr.umich.edu/web/ICPSR/studies/23767"
"2678","https://www.icpsr.umich.edu/web/ICPSR/studies/23766"
"2679","https://www.icpsr.umich.edu/web/ICPSR/studies/23765"
"2680","https://www.icpsr.umich.edu/web/ICPSR/studies/23764"
"2681","https://www.icpsr.umich.edu/web/ICPSR/studies/23763"
"2682","https://www.icpsr.umich.edu/web/ICPSR/studies/23761"
"2683","https://www.icpsr.umich.edu/web/ICPSR/studies/23760"
"2684","https://www.icpsr.umich.edu/web/ICPSR/studies/23742"
"2685","https://www.icpsr.umich.edu/web/ICPSR/studies/23740"
"2686","https://www.icpsr.umich.edu/web/ICPSR/studies/23660"
"2687","https://www.icpsr.umich.edu/web/ICPSR/studies/24149"
"2688","https://www.icpsr.umich.edu/web/ICPSR/studies/24137"
"2689","https://www.icpsr.umich.edu/web/ICPSR/studies/24136"
"2690","https://www.icpsr.umich.edu/web/ICPSR/studies/24135"
"2691","https://www.icpsr.umich.edu/web/ICPSR/studies/24132"
"2692","https://www.icpsr.umich.edu/web/ICPSR/studies/24131"
"2693","https://www.icpsr.umich.edu/web/ICPSR/studies/24130"
"2694","https://www.icpsr.umich.edu/web/ICPSR/studies/24118"
"2695","https://www.icpsr.umich.edu/web/ICPSR/studies/24117"
"2696","https://www.icpsr.umich.edu/web/ICPSR/studies/24116"
"2697","https://www.icpsr.umich.edu/web/ICPSR/studies/24113"
"2698","https://www.icpsr.umich.edu/web/ICPSR/studies/24112"
"2699","https://www.icpsr.umich.edu/web/ICPSR/studies/24111"
"2700","https://www.icpsr.umich.edu/web/ICPSR/studies/24099"
"2701","https://www.icpsr.umich.edu/web/ICPSR/studies/24098"
"2702","https://www.icpsr.umich.edu/web/ICPSR/studies/24097"
"2703","https://www.icpsr.umich.edu/web/ICPSR/studies/24095"
"2704","https://www.icpsr.umich.edu/web/ICPSR/studies/24094"
"2705","https://www.icpsr.umich.edu/web/ICPSR/studies/24093"
"2706","https://www.icpsr.umich.edu/web/ICPSR/studies/24092"
"2707","https://www.icpsr.umich.edu/web/ICPSR/studies/24080"
"2708","https://www.icpsr.umich.edu/web/ICPSR/studies/24079"
"2709","https://www.icpsr.umich.edu/web/ICPSR/studies/24078"
"2710","https://www.icpsr.umich.edu/web/ICPSR/studies/24077"
"2711","https://www.icpsr.umich.edu/web/ICPSR/studies/24076"
"2712","https://www.icpsr.umich.edu/web/ICPSR/studies/24075"
"2713","https://www.icpsr.umich.edu/web/ICPSR/studies/24074"
"2714","https://www.icpsr.umich.edu/web/ICPSR/studies/24073"
"2715","https://www.icpsr.umich.edu/web/ICPSR/studies/24061"
"2716","https://www.icpsr.umich.edu/web/ICPSR/studies/24060"
"2717","https://www.icpsr.umich.edu/web/ICPSR/studies/24059"
"2718","https://www.icpsr.umich.edu/web/ICPSR/studies/24058"
"2719","https://www.icpsr.umich.edu/web/ICPSR/studies/24057"
"2720","https://www.icpsr.umich.edu/web/ICPSR/studies/24056"
"2721","https://www.icpsr.umich.edu/web/ICPSR/studies/24055"
"2722","https://www.icpsr.umich.edu/web/ICPSR/studies/24054"
"2723","https://www.icpsr.umich.edu/web/ICPSR/studies/37440"
"2724","https://www.icpsr.umich.edu/web/ICPSR/studies/37433"
"2725","https://www.icpsr.umich.edu/web/ICPSR/studies/37430"
"2726","https://www.icpsr.umich.edu/web/ICPSR/studies/37424"
"2727","https://www.icpsr.umich.edu/web/ICPSR/studies/37418"
"2728","https://www.icpsr.umich.edu/web/ICPSR/studies/37417"
"2729","https://www.icpsr.umich.edu/web/ICPSR/studies/37414"
"2730","https://www.icpsr.umich.edu/web/ICPSR/studies/37413"
"2731","https://www.icpsr.umich.edu/web/ICPSR/studies/37412"
"2732","https://www.icpsr.umich.edu/web/ICPSR/studies/37410"
"2733","https://www.icpsr.umich.edu/web/ICPSR/studies/37409"
"2734","https://www.icpsr.umich.edu/web/ICPSR/studies/37400"
"2735","https://www.icpsr.umich.edu/web/ICPSR/studies/37399"
"2736","https://www.icpsr.umich.edu/web/ICPSR/studies/37393"
"2737","https://www.icpsr.umich.edu/web/ICPSR/studies/37391"
"2738","https://www.icpsr.umich.edu/web/ICPSR/studies/37390"
"2739","https://www.icpsr.umich.edu/web/ICPSR/studies/37389"
"2740","https://www.icpsr.umich.edu/web/ICPSR/studies/37388"
"2741","https://www.icpsr.umich.edu/web/ICPSR/studies/37385"
"2742","https://www.icpsr.umich.edu/web/ICPSR/studies/37383"
"2743","https://www.icpsr.umich.edu/web/ICPSR/studies/37381"
"2744","https://www.icpsr.umich.edu/web/ICPSR/studies/37378"
"2745","https://www.icpsr.umich.edu/web/ICPSR/studies/37377"
"2746","https://www.icpsr.umich.edu/web/ICPSR/studies/37376"
"2747","https://www.icpsr.umich.edu/web/ICPSR/studies/37374"
"2748","https://www.icpsr.umich.edu/web/ICPSR/studies/8940"
"2749","https://www.icpsr.umich.edu/web/ICPSR/studies/33622"
"2750","https://www.icpsr.umich.edu/web/ICPSR/studies/29661"
"2751","https://www.icpsr.umich.edu/web/ICPSR/studies/2086"
"2752","https://www.icpsr.umich.edu/web/ICPSR/studies/4291"
"2753","https://www.icpsr.umich.edu/web/ICPSR/studies/25221"
"2754","https://www.icpsr.umich.edu/web/ICPSR/studies/4599"
"2755","https://www.icpsr.umich.edu/web/ICPSR/studies/4440"
"2756","https://www.icpsr.umich.edu/web/ICPSR/studies/8672"
"2757","https://www.icpsr.umich.edu/web/ICPSR/studies/4412"
"2758","https://www.icpsr.umich.edu/web/ICPSR/studies/6430"
"2759","https://www.icpsr.umich.edu/web/ICPSR/studies/2690"
"2760","https://www.icpsr.umich.edu/web/ICPSR/studies/25424"
"2761","https://www.icpsr.umich.edu/web/ICPSR/studies/9317"
"2762","https://www.icpsr.umich.edu/web/ICPSR/studies/20200"
"2763","https://www.icpsr.umich.edu/web/ICPSR/studies/27202"
"2764","https://www.icpsr.umich.edu/web/ICPSR/studies/36158"
"2765","https://www.icpsr.umich.edu/web/ICPSR/studies/2185"
"2766","https://www.icpsr.umich.edu/web/ICPSR/studies/25421"
"2767","https://www.icpsr.umich.edu/web/ICPSR/studies/20623"
"2768","https://www.icpsr.umich.edu/web/ICPSR/studies/7868"
"2769","https://www.icpsr.umich.edu/web/ICPSR/studies/36473"
"2770","https://www.icpsr.umich.edu/web/ICPSR/studies/4110"
"2771","https://www.icpsr.umich.edu/web/ICPSR/studies/3159"
"2772","https://www.icpsr.umich.edu/web/ICPSR/studies/34792"
"2773","https://www.icpsr.umich.edu/web/ICPSR/studies/30462"
"2774","https://www.icpsr.umich.edu/web/ICPSR/studies/20002"
"2775","https://www.icpsr.umich.edu/web/ICPSR/studies/27681"
"2776","https://www.icpsr.umich.edu/web/ICPSR/studies/7329"
"2777","https://www.icpsr.umich.edu/web/ICPSR/studies/36036"
"2778","https://www.icpsr.umich.edu/web/ICPSR/studies/8914"
"2779","https://www.icpsr.umich.edu/web/ICPSR/studies/26681"
"2780","https://www.icpsr.umich.edu/web/ICPSR/studies/3892"
"2781","https://www.icpsr.umich.edu/web/ICPSR/studies/3882"
"2782","https://www.icpsr.umich.edu/web/ICPSR/studies/20120"
"2783","https://www.icpsr.umich.edu/web/ICPSR/studies/6841"
"2784","https://www.icpsr.umich.edu/web/ICPSR/studies/34598"
"2785","https://www.icpsr.umich.edu/web/ICPSR/studies/28281"
"2786","https://www.icpsr.umich.edu/web/ICPSR/studies/3883"
"2787","https://www.icpsr.umich.edu/web/ICPSR/studies/24642"
"2788","https://www.icpsr.umich.edu/web/ICPSR/studies/37106"
"2789","https://www.icpsr.umich.edu/web/ICPSR/studies/2915"
"2790","https://www.icpsr.umich.edu/web/ICPSR/studies/26001"
"2791","https://www.icpsr.umich.edu/web/ICPSR/studies/37229"
"2792","https://www.icpsr.umich.edu/web/ICPSR/studies/9191"
"2793","https://www.icpsr.umich.edu/web/ICPSR/studies/9826"
"2794","https://www.icpsr.umich.edu/web/ICPSR/studies/7325"
"2795","https://www.icpsr.umich.edu/web/ICPSR/studies/8656"
"2796","https://www.icpsr.umich.edu/web/ICPSR/studies/35486"
"2797","https://www.icpsr.umich.edu/web/ICPSR/studies/33722"
"2798","https://www.icpsr.umich.edu/web/ICPSR/studies/29081"
"2799","https://www.icpsr.umich.edu/web/ICPSR/studies/4428"
"2800","https://www.icpsr.umich.edu/web/ICPSR/studies/8440"
"2801","https://www.icpsr.umich.edu/web/ICPSR/studies/9387"
"2802","https://www.icpsr.umich.edu/web/ICPSR/studies/7729"
"2803","https://www.icpsr.umich.edu/web/ICPSR/studies/6953"
"2804","https://www.icpsr.umich.edu/web/ICPSR/studies/31261"
"2805","https://www.icpsr.umich.edu/web/ICPSR/studies/4076"
"2806","https://www.icpsr.umich.edu/web/ICPSR/studies/32861"
"2807","https://www.icpsr.umich.edu/web/ICPSR/studies/4082"
"2808","https://www.icpsr.umich.edu/web/ICPSR/studies/22623"
"2809","https://www.icpsr.umich.edu/web/ICPSR/studies/6395"
"2810","https://www.icpsr.umich.edu/web/ICPSR/studies/2973"
"2811","https://www.icpsr.umich.edu/web/ICPSR/studies/116"
"2812","https://www.icpsr.umich.edu/web/ICPSR/studies/9190"
"2813","https://www.icpsr.umich.edu/web/ICPSR/studies/9825"
"2814","https://www.icpsr.umich.edu/web/ICPSR/studies/20380"
"2815","https://www.icpsr.umich.edu/web/ICPSR/studies/3018"
"2816","https://www.icpsr.umich.edu/web/ICPSR/studies/34881"
"2817","https://www.icpsr.umich.edu/web/ICPSR/studies/4635"
"2818","https://www.icpsr.umich.edu/web/ICPSR/studies/4275"
"2819","https://www.icpsr.umich.edu/web/ICPSR/studies/4335"
"2820","https://www.icpsr.umich.edu/web/ICPSR/studies/22101"
"2821","https://www.icpsr.umich.edu/web/ICPSR/studies/38040"
"2822","https://www.icpsr.umich.edu/web/ICPSR/studies/9827"
"2823","https://www.icpsr.umich.edu/web/ICPSR/studies/7691"
"2824","https://www.icpsr.umich.edu/web/ICPSR/studies/34884"
"2825","https://www.icpsr.umich.edu/web/ICPSR/studies/9569"
"2826","https://www.icpsr.umich.edu/web/ICPSR/studies/2682"
"2827","https://www.icpsr.umich.edu/web/ICPSR/studies/4248"
"2828","https://www.icpsr.umich.edu/web/ICPSR/studies/6577"
"2829","https://www.icpsr.umich.edu/web/ICPSR/studies/9189"
"2830","https://www.icpsr.umich.edu/web/ICPSR/studies/8385"
"2831","https://www.icpsr.umich.edu/web/ICPSR/studies/8236"
"2832","https://www.icpsr.umich.edu/web/ICPSR/studies/35517"
"2833","https://www.icpsr.umich.edu/web/ICPSR/studies/6856"
"2834","https://www.icpsr.umich.edu/web/ICPSR/studies/6987"
"2835","https://www.icpsr.umich.edu/web/ICPSR/studies/36901"
"2836","https://www.icpsr.umich.edu/web/ICPSR/studies/4290"
"2837","https://www.icpsr.umich.edu/web/ICPSR/studies/2313"
"2838","https://www.icpsr.umich.edu/web/ICPSR/studies/33261"
"2839","https://www.icpsr.umich.edu/web/ICPSR/studies/7689"
"2840","https://www.icpsr.umich.edu/web/ICPSR/studies/5027"
"2841","https://www.icpsr.umich.edu/web/ICPSR/studies/9266"
"2842","https://www.icpsr.umich.edu/web/ICPSR/studies/35603"
"2843","https://www.icpsr.umich.edu/web/ICPSR/studies/32321"
"2844","https://www.icpsr.umich.edu/web/ICPSR/studies/32603"
"2845","https://www.icpsr.umich.edu/web/ICPSR/studies/4050"
"2846","https://www.icpsr.umich.edu/web/ICPSR/studies/21400"
"2847","https://www.icpsr.umich.edu/web/ICPSR/studies/25681"
"2848","https://www.icpsr.umich.edu/web/ICPSR/studies/3510"
"2849","https://www.icpsr.umich.edu/web/ICPSR/studies/6162"
"2850","https://www.icpsr.umich.edu/web/ICPSR/studies/36110"
"2851","https://www.icpsr.umich.edu/web/ICPSR/studies/30061"
"2852","https://www.icpsr.umich.edu/web/ICPSR/studies/3546"
"2853","https://www.icpsr.umich.edu/web/ICPSR/studies/6538"
"2854","https://www.icpsr.umich.edu/web/ICPSR/studies/6511"
"2855","https://www.icpsr.umich.edu/web/ICPSR/studies/3496"
"2856","https://www.icpsr.umich.edu/web/ICPSR/studies/3803"
"2857","https://www.icpsr.umich.edu/web/ICPSR/studies/23024"
"2858","https://www.icpsr.umich.edu/web/ICPSR/studies/27421"
"2859","https://www.icpsr.umich.edu/web/ICPSR/studies/4354"
"2860","https://www.icpsr.umich.edu/web/ICPSR/studies/2163"
"2861","https://www.icpsr.umich.edu/web/ICPSR/studies/6443"
"2862","https://www.icpsr.umich.edu/web/ICPSR/studies/7658"
"2863","https://www.icpsr.umich.edu/web/ICPSR/studies/8683"
"2864","https://www.icpsr.umich.edu/web/ICPSR/studies/7811"
"2865","https://www.icpsr.umich.edu/web/ICPSR/studies/6784"
"2866","https://www.icpsr.umich.edu/web/ICPSR/studies/34835"
"2867","https://www.icpsr.umich.edu/web/ICPSR/studies/4296"
"2868","https://www.icpsr.umich.edu/web/ICPSR/studies/37147"
"2869","https://www.icpsr.umich.edu/web/ICPSR/studies/28683"
"2870","https://www.icpsr.umich.edu/web/ICPSR/studies/34969"
"2871","https://www.icpsr.umich.edu/web/ICPSR/studies/4146"
"2872","https://www.icpsr.umich.edu/web/ICPSR/studies/4372"
"2873","https://www.icpsr.umich.edu/web/ICPSR/studies/24503"
"2874","https://www.icpsr.umich.edu/web/ICPSR/studies/7279"
"2875","https://www.icpsr.umich.edu/web/ICPSR/studies/7777"
"2876","https://www.icpsr.umich.edu/web/ICPSR/studies/24281"
"2877","https://www.icpsr.umich.edu/web/ICPSR/studies/3604"
"2878","https://www.icpsr.umich.edu/web/ICPSR/studies/27221"
"2879","https://www.icpsr.umich.edu/web/ICPSR/studies/25821"
"2880","https://www.icpsr.umich.edu/web/ICPSR/studies/36274"
"2881","https://www.icpsr.umich.edu/web/ICPSR/studies/3088"
"2882","https://www.icpsr.umich.edu/web/ICPSR/studies/22745"
"2883","https://www.icpsr.umich.edu/web/ICPSR/studies/8902"
"2884","https://www.icpsr.umich.edu/web/ICPSR/studies/36863"
"2885","https://www.icpsr.umich.edu/web/ICPSR/studies/9166"
"2886","https://www.icpsr.umich.edu/web/ICPSR/studies/9373"
"2887","https://www.icpsr.umich.edu/web/ICPSR/studies/9074"
"2888","https://www.icpsr.umich.edu/web/ICPSR/studies/8497"
"2889","https://www.icpsr.umich.edu/web/ICPSR/studies/3106"
"2890","https://www.icpsr.umich.edu/web/ICPSR/studies/2513"
"2891","https://www.icpsr.umich.edu/web/ICPSR/studies/4587"
"2892","https://www.icpsr.umich.edu/web/ICPSR/studies/3370"
"2893","https://www.icpsr.umich.edu/web/ICPSR/studies/32081"
"2894","https://www.icpsr.umich.edu/web/ICPSR/studies/8685"
"2895","https://www.icpsr.umich.edu/web/ICPSR/studies/35203"
"2896","https://www.icpsr.umich.edu/web/ICPSR/studies/36497"
"2897","https://www.icpsr.umich.edu/web/ICPSR/studies/3906"
"2898","https://www.icpsr.umich.edu/web/ICPSR/studies/4634"
"2899","https://www.icpsr.umich.edu/web/ICPSR/studies/124"
"2900","https://www.icpsr.umich.edu/web/ICPSR/studies/4709"
"2901","https://www.icpsr.umich.edu/web/ICPSR/studies/3198"
"2902","https://www.icpsr.umich.edu/web/ICPSR/studies/7201"
"2903","https://www.icpsr.umich.edu/web/ICPSR/studies/7405"
"2904","https://www.icpsr.umich.edu/web/ICPSR/studies/9908"
"2905","https://www.icpsr.umich.edu/web/ICPSR/studies/8251"
"2906","https://www.icpsr.umich.edu/web/ICPSR/studies/4630"
"2907","https://www.icpsr.umich.edu/web/ICPSR/studies/8687"
"2908","https://www.icpsr.umich.edu/web/ICPSR/studies/37095"
"2909","https://www.icpsr.umich.edu/web/ICPSR/studies/2856"
"2910","https://www.icpsr.umich.edu/web/ICPSR/studies/2420"
"2911","https://www.icpsr.umich.edu/web/ICPSR/studies/2762"
"2912","https://www.icpsr.umich.edu/web/ICPSR/studies/22040"
"2913","https://www.icpsr.umich.edu/web/ICPSR/studies/36760"
"2914","https://www.icpsr.umich.edu/web/ICPSR/studies/8871"
"2915","https://www.icpsr.umich.edu/web/ICPSR/studies/8203"
"2916","https://www.icpsr.umich.edu/web/ICPSR/studies/3596"
"2917","https://www.icpsr.umich.edu/web/ICPSR/studies/3507"
"2918","https://www.icpsr.umich.edu/web/ICPSR/studies/2564"
"2919","https://www.icpsr.umich.edu/web/ICPSR/studies/37083"
"2920","https://www.icpsr.umich.edu/web/ICPSR/studies/34083"
"2921","https://www.icpsr.umich.edu/web/ICPSR/studies/8163"
"2922","https://www.icpsr.umich.edu/web/ICPSR/studies/29922"
"2923","https://www.icpsr.umich.edu/web/ICPSR/studies/7245"
"2924","https://www.icpsr.umich.edu/web/ICPSR/studies/9830"
"2925","https://www.icpsr.umich.edu/web/ICPSR/studies/6567"
"2926","https://www.icpsr.umich.edu/web/ICPSR/studies/35169"
"2927","https://www.icpsr.umich.edu/web/ICPSR/studies/9786"
"2928","https://www.icpsr.umich.edu/web/ICPSR/studies/4633"
"2929","https://www.icpsr.umich.edu/web/ICPSR/studies/3318"
"2930","https://www.icpsr.umich.edu/web/ICPSR/studies/3955"
"2931","https://www.icpsr.umich.edu/web/ICPSR/studies/35168"
"2932","https://www.icpsr.umich.edu/web/ICPSR/studies/34877"
"2933","https://www.icpsr.umich.edu/web/ICPSR/studies/4086"
"2934","https://www.icpsr.umich.edu/web/ICPSR/studies/6824"
"2935","https://www.icpsr.umich.edu/web/ICPSR/studies/3905"
"2936","https://www.icpsr.umich.edu/web/ICPSR/studies/6858"
"2937","https://www.icpsr.umich.edu/web/ICPSR/studies/34362"
"2938","https://www.icpsr.umich.edu/web/ICPSR/studies/22381"
"2939","https://www.icpsr.umich.edu/web/ICPSR/studies/3499"
"2940","https://www.icpsr.umich.edu/web/ICPSR/studies/28141"
"2941","https://www.icpsr.umich.edu/web/ICPSR/studies/34821"
"2942","https://www.icpsr.umich.edu/web/ICPSR/studies/37135"
"2943","https://www.icpsr.umich.edu/web/ICPSR/studies/36427"
"2944","https://www.icpsr.umich.edu/web/ICPSR/studies/4566"
"2945","https://www.icpsr.umich.edu/web/ICPSR/studies/2976"
"2946","https://www.icpsr.umich.edu/web/ICPSR/studies/2706"
"2947","https://www.icpsr.umich.edu/web/ICPSR/studies/37845"
"2948","https://www.icpsr.umich.edu/web/ICPSR/studies/34848"
"2949","https://www.icpsr.umich.edu/web/ICPSR/studies/6855"
"2950","https://www.icpsr.umich.edu/web/ICPSR/studies/4088"
"2951","https://www.icpsr.umich.edu/web/ICPSR/studies/4306"
"2952","https://www.icpsr.umich.edu/web/ICPSR/studies/4305"
"2953","https://www.icpsr.umich.edu/web/ICPSR/studies/4303"
"2954","https://www.icpsr.umich.edu/web/ICPSR/studies/6910"
"2955","https://www.icpsr.umich.edu/web/ICPSR/studies/6122"
"2956","https://www.icpsr.umich.edu/web/ICPSR/studies/4250"
"2957","https://www.icpsr.umich.edu/web/ICPSR/studies/4304"
"2958","https://www.icpsr.umich.edu/web/ICPSR/studies/4249"
"2959","https://www.icpsr.umich.edu/web/ICPSR/studies/3891"
"2960","https://www.icpsr.umich.edu/web/ICPSR/studies/3585"
"2961","https://www.icpsr.umich.edu/web/ICPSR/studies/37081"
"2962","https://www.icpsr.umich.edu/web/ICPSR/studies/34876"
"2963","https://www.icpsr.umich.edu/web/ICPSR/studies/6038"
"2964","https://www.icpsr.umich.edu/web/ICPSR/studies/6587"
"2965","https://www.icpsr.umich.edu/web/ICPSR/studies/6919"
"2966","https://www.icpsr.umich.edu/web/ICPSR/studies/36474"
"2967","https://www.icpsr.umich.edu/web/ICPSR/studies/8386"
"2968","https://www.icpsr.umich.edu/web/ICPSR/studies/2554"
"2969","https://www.icpsr.umich.edu/web/ICPSR/studies/28321"
"2970","https://www.icpsr.umich.edu/web/ICPSR/studies/9850"
"2971","https://www.icpsr.umich.edu/web/ICPSR/studies/23080"
"2972","https://www.icpsr.umich.edu/web/ICPSR/studies/29281"
"2973","https://www.icpsr.umich.edu/web/ICPSR/studies/28442"
"2974","https://www.icpsr.umich.edu/web/ICPSR/studies/7880"
"2975","https://www.icpsr.umich.edu/web/ICPSR/studies/36177"
"2976","https://www.icpsr.umich.edu/web/ICPSR/studies/36488"
"2977","https://www.icpsr.umich.edu/web/ICPSR/studies/36487"
"2978","https://www.icpsr.umich.edu/web/ICPSR/studies/36486"
"2979","https://www.icpsr.umich.edu/web/ICPSR/studies/36485"
"2980","https://www.icpsr.umich.edu/web/ICPSR/studies/36484"
"2981","https://www.icpsr.umich.edu/web/ICPSR/studies/36483"
"2982","https://www.icpsr.umich.edu/web/ICPSR/studies/36468"
"2983","https://www.icpsr.umich.edu/web/ICPSR/studies/36655"
"2984","https://www.icpsr.umich.edu/web/ICPSR/studies/36489"
"2985","https://www.icpsr.umich.edu/web/ICPSR/studies/28502"
"2986","https://www.icpsr.umich.edu/web/ICPSR/studies/4251"
"2987","https://www.icpsr.umich.edu/web/ICPSR/studies/2660"
"2988","https://www.icpsr.umich.edu/web/ICPSR/studies/35536"
"2989","https://www.icpsr.umich.edu/web/ICPSR/studies/8606"
"2990","https://www.icpsr.umich.edu/web/ICPSR/studies/6909"
"2991","https://www.icpsr.umich.edu/web/ICPSR/studies/37239"
"2992","https://www.icpsr.umich.edu/web/ICPSR/studies/2815"
"2993","https://www.icpsr.umich.edu/web/ICPSR/studies/21660"
"2994","https://www.icpsr.umich.edu/web/ICPSR/studies/13"
"2995","https://www.icpsr.umich.edu/web/ICPSR/studies/23082"
"2996","https://www.icpsr.umich.edu/web/ICPSR/studies/6643"
"2997","https://www.icpsr.umich.edu/web/ICPSR/studies/4252"
"2998","https://www.icpsr.umich.edu/web/ICPSR/studies/2876"
"2999","https://www.icpsr.umich.edu/web/ICPSR/studies/2834"
